# method=direct_t12_trunc scope=kernel
722792612,,cycles,1.55%,165399283,100.00,,
1913580386,,instructions,0.01%,165399283,100.00,2.65,insn per cycle
413538722,,branches,0.01%,165399283,100.00,,
141588,,branch-misses,4.36%,165399283,100.00,0.03,of all branches
635898,,cache-references,7.63%,165399283,100.00,,
166668,,cache-misses,14.07%,165399283,100.00,26.21,of all cache refs
