# method=direct_t12_trunc scope=kernel
678483844,,cycles,0.07%,153841003,100.00,,
1912892963,,instructions,0.00%,153841003,100.00,2.82,insn per cycle
413399517,,branches,0.00%,153841003,100.00,,
109061,,branch-misses,0.71%,153841003,100.00,0.03,of all branches
329295,,cache-references,2.17%,153841003,100.00,,
49299,,cache-misses,4.20%,153841003,100.00,14.97,of all cache refs
