# method=rr_ln2_adaptive scope=kernel
458013685,,cycles,0.27%,103881534,100.00,,
1457243881,,instructions,0.00%,103881534,100.00,3.18,insn per cycle
296289569,,branches,0.00%,103881534,100.00,,
570410,,branch-misses,0.49%,103881534,100.00,0.19,of all branches
330582,,cache-references,9.80%,103881534,100.00,,
53521,,cache-misses,4.08%,103881534,100.00,16.19,of all cache refs
