# method=libm scope=kernel
225929838,,cycles,0.20%,51440309,100.00,,
555894430,,instructions,0.00%,51440309,100.00,2.46,insn per cycle
86386740,,branches,0.00%,51440309,100.00,,
54331,,branch-misses,0.41%,51440309,100.00,0.06,of all branches
198181,,cache-references,1.50%,51440309,100.00,,
41739,,cache-misses,2.00%,51440309,100.00,21.06,of all cache refs
